task,size_label,seed,shots,replicate,feasible,optimal,gap
channel,6,7,256,29,True,True,0.0
channel,6,7,1024,0,True,True,0.0
channel,6,7,1024,1,True,True,0.0
channel,6,7,1024,2,True,True,0.0
channel,6,7,1024,3,True,True,0.0
channel,6,7,1024,4,True,True,0.0
channel,6,7,1024,5,True,True,0.0
channel,6,7,1024,6,True,True,0.0
channel,6,7,1024,7,True,True,0.0
channel,6,7,1024,8,True,True,0.0
channel,6,7,1024,9,True,True,0.0
channel,6,7,1024,10,True,True,0.0
channel,6,7,1024,11,True,True,0.0
channel,6,7,1024,12,True,True,0.0
channel,6,7,1024,13,True,True,0.0
channel,6,7,1024,14,True,True,0.0
channel,6,7,1024,15,True,True,0.0
channel,6,7,1024,16,True,True,0.0
channel,6,7,1024,17,True,True,0.0
channel,6,7,1024,18,True,True,0.0
channel,6,7,1024,19,True,True,0.0
channel,6,7,1024,20,True,True,0.0
channel,6,7,1024,21,True,True,0.0
channel,6,7,1024,22,True,True,0.0
channel,6,7,1024,23,True,True,0.0
channel,6,7,1024,24,True,True,0.0
channel,6,7,1024,25,True,True,0.0
channel,6,7,1024,26,True,True,0.0
channel,6,7,1024,27,True,True,0.0
channel,6,7,1024,28,True,True,0.0
channel,6,7,1024,29,True,True,0.0
channel,6,8,64,0,True,True,0.0
channel,6,8,64,1,True,True,0.0
channel,6,8,64,2,True,True,0.0
channel,6,8,64,3,True,True,0.0
channel,6,8,64,4,True,True,0.0
channel,6,8,64,5,True,True,0.0
channel,6,8,64,6,True,True,0.0
channel,6,8,64,7,True,True,0.0
channel,6,8,64,8,True,True,0.0
channel,6,8,64,9,True,True,0.0
channel,6,8,64,10,True,True,0.0
channel,6,8,64,11,True,True,0.0
channel,6,8,64,12,True,True,0.0
channel,6,8,64,13,True,True,0.0
channel,6,8,64,14,True,True,0.0
channel,6,8,64,15,True,True,0.0
channel,6,8,64,16,True,True,0.0
channel,6,8,64,17,True,True,0.0
channel,6,8,64,18,True,True,0.0
channel,6,8,64,19,True,True,0.0
channel,6,8,64,20,True,True,0.0
channel,6,8,64,21,True,True,0.0
channel,6,8,64,22,True,True,0.0
channel,6,8,64,23,True,True,0.0
channel,6,8,64,24,True,True,0.0
channel,6,8,64,25,True,True,0.0
channel,6,8,64,26,True,True,0.0
channel,6,8,64,27,True,True,0.0
channel,6,8,64,28,True,True,0.0
channel,6,8,64,29,True,True,0.0
channel,6,8,256,0,True,True,0.0
channel,6,8,256,1,True,True,0.0
channel,6,8,256,2,True,True,0.0
channel,6,8,256,3,True,True,0.0
channel,6,8,256,4,True,True,0.0
channel,6,8,256,5,True,True,0.0
channel,6,8,256,6,True,True,0.0
channel,6,8,256,7,True,True,0.0
channel,6,8,256,8,True,True,0.0
channel,6,8,256,9,True,True,0.0
channel,6,8,256,10,True,True,0.0
channel,6,8,256,11,True,True,0.0
channel,6,8,256,12,True,True,0.0
channel,6,8,256,13,True,True,0.0
channel,6,8,256,14,True,True,0.0
channel,6,8,256,15,True,True,0.0
channel,6,8,256,16,True,True,0.0
channel,6,8,256,17,True,True,0.0
channel,6,8,256,18,True,True,0.0
channel,6,8,256,19,True,True,0.0
channel,6,8,256,20,True,True,0.0
channel,6,8,256,21,True,True,0.0
channel,6,8,256,22,True,True,0.0
channel,6,8,256,23,True,True,0.0
channel,6,8,256,24,True,True,0.0
channel,6,8,256,25,True,True,0.0
channel,6,8,256,26,True,True,0.0
channel,6,8,256,27,True,True,0.0
channel,6,8,256,28,True,True,0.0
channel,6,8,256,29,True,True,0.0
channel,6,8,1024,0,True,True,0.0
channel,6,8,1024,1,True,True,0.0
channel,6,8,1024,2,True,True,0.0
channel,6,8,1024,3,True,True,0.0
channel,6,8,1024,4,True,True,0.0
channel,6,8,1024,5,True,True,0.0
channel,6,8,1024,6,True,True,0.0
channel,6,8,1024,7,True,True,0.0
channel,6,8,1024,8,True,True,0.0
channel,6,8,1024,9,True,True,0.0
channel,6,8,1024,10,True,True,0.0
channel,6,8,1024,11,True,True,0.0
channel,6,8,1024,12,True,True,0.0
channel,6,8,1024,13,True,True,0.0
channel,6,8,1024,14,True,True,0.0
channel,6,8,1024,15,True,True,0.0
channel,6,8,1024,16,True,True,0.0
channel,6,8,1024,17,True,True,0.0
channel,6,8,1024,18,True,True,0.0
channel,6,8,1024,19,True,True,0.0
channel,6,8,1024,20,True,True,0.0
channel,6,8,1024,21,True,True,0.0
channel,6,8,1024,22,True,True,0.0
channel,6,8,1024,23,True,True,0.0
channel,6,8,1024,24,True,True,0.0
channel,6,8,1024,25,True,True,0.0
channel,6,8,1024,26,True,True,0.0
channel,6,8,1024,27,True,True,0.0
channel,6,8,1024,28,True,True,0.0
channel,6,8,1024,29,True,True,0.0
channel,6,9,64,0,True,True,9.950704043630694e-17
channel,6,9,64,1,True,True,9.950704043630694e-17
channel,6,9,64,2,True,True,9.950704043630694e-17
channel,6,9,64,3,True,True,9.950704043630694e-17
channel,6,9,64,4,True,True,9.950704043630694e-17
channel,6,9,64,5,True,True,9.950704043630694e-17
channel,6,9,64,6,True,True,9.950704043630694e-17
channel,6,9,64,7,True,True,9.950704043630694e-17
channel,6,9,64,8,True,True,9.950704043630694e-17
channel,6,9,64,9,True,True,9.950704043630694e-17
channel,6,9,64,10,True,True,9.950704043630694e-17
channel,6,9,64,11,True,True,9.950704043630694e-17
channel,6,9,64,12,True,True,9.950704043630694e-17
channel,6,9,64,13,True,True,9.950704043630694e-17
channel,6,9,64,14,True,True,9.950704043630694e-17
channel,6,9,64,15,True,True,9.950704043630694e-17
channel,6,9,64,16,True,True,9.950704043630694e-17
channel,6,9,64,17,True,True,9.950704043630694e-17
channel,6,9,64,18,True,True,9.950704043630694e-17
channel,6,9,64,19,True,True,9.950704043630694e-17
channel,6,9,64,20,True,True,9.950704043630694e-17
channel,6,9,64,21,True,True,9.950704043630694e-17
channel,6,9,64,22,True,True,9.950704043630694e-17
channel,6,9,64,23,True,True,9.950704043630694e-17
channel,6,9,64,24,True,True,9.950704043630694e-17
channel,6,9,64,25,True,True,9.950704043630694e-17
channel,6,9,64,26,True,True,9.950704043630694e-17
channel,6,9,64,27,True,True,9.950704043630694e-17
channel,6,9,64,28,True,True,9.950704043630694e-17
channel,6,9,64,29,True,True,9.950704043630694e-17
channel,6,9,256,0,True,True,9.950704043630694e-17
channel,6,9,256,1,True,True,9.950704043630694e-17
channel,6,9,256,2,True,True,9.950704043630694e-17
channel,6,9,256,3,True,True,9.950704043630694e-17
channel,6,9,256,4,True,True,9.950704043630694e-17
channel,6,9,256,5,True,True,9.950704043630694e-17
channel,6,9,256,6,True,True,9.950704043630694e-17
channel,6,9,256,7,True,True,9.950704043630694e-17
channel,6,9,256,8,True,True,9.950704043630694e-17
channel,6,9,256,9,True,True,9.950704043630694e-17
channel,6,9,256,10,True,True,9.950704043630694e-17
channel,6,9,256,11,True,True,9.950704043630694e-17
channel,6,9,256,12,True,True,9.950704043630694e-17
channel,6,9,256,13,True,True,9.950704043630694e-17
channel,6,9,256,14,True,True,9.950704043630694e-17
channel,6,9,256,15,True,True,9.950704043630694e-17
channel,6,9,256,16,True,True,9.950704043630694e-17
channel,6,9,256,17,True,True,9.950704043630694e-17
channel,6,9,256,18,True,True,9.950704043630694e-17
channel,6,9,256,19,True,True,9.950704043630694e-17
channel,6,9,256,20,True,True,9.950704043630694e-17
channel,6,9,256,21,True,True,9.950704043630694e-17
channel,6,9,256,22,True,True,9.950704043630694e-17
channel,6,9,256,23,True,True,9.950704043630694e-17
channel,6,9,256,24,True,True,9.950704043630694e-17
channel,6,9,256,25,True,True,9.950704043630694e-17
channel,6,9,256,26,True,True,9.950704043630694e-17
channel,6,9,256,27,True,True,9.950704043630694e-17
channel,6,9,256,28,True,True,9.950704043630694e-17
channel,6,9,256,29,True,True,9.950704043630694e-17
channel,6,9,1024,0,True,True,9.950704043630694e-17
channel,6,9,1024,1,True,True,9.950704043630694e-17
channel,6,9,1024,2,True,True,9.950704043630694e-17
channel,6,9,1024,3,True,True,9.950704043630694e-17
channel,6,9,1024,4,True,True,9.950704043630694e-17
channel,6,9,1024,5,True,True,9.950704043630694e-17
channel,6,9,1024,6,True,True,9.950704043630694e-17
channel,6,9,1024,7,True,True,9.950704043630694e-17
channel,6,9,1024,8,True,True,9.950704043630694e-17
channel,6,9,1024,9,True,True,9.950704043630694e-17
channel,6,9,1024,10,True,True,9.950704043630694e-17
channel,6,9,1024,11,True,True,9.950704043630694e-17
channel,6,9,1024,12,True,True,9.950704043630694e-17
channel,6,9,1024,13,True,True,9.950704043630694e-17
channel,6,9,1024,14,True,True,9.950704043630694e-17
channel,6,9,1024,15,True,True,9.950704043630694e-17
channel,6,9,1024,16,True,True,9.950704043630694e-17
channel,6,9,1024,17,True,True,9.950704043630694e-17
channel,6,9,1024,18,True,True,9.950704043630694e-17
channel,6,9,1024,19,True,True,9.950704043630694e-17
channel,6,9,1024,20,True,True,9.950704043630694e-17
channel,6,9,1024,21,True,True,9.950704043630694e-17
channel,6,9,1024,22,True,True,9.950704043630694e-17
channel,6,9,1024,23,True,True,9.950704043630694e-17
channel,6,9,1024,24,True,True,9.950704043630694e-17
channel,6,9,1024,25,True,True,9.950704043630694e-17
channel,6,9,1024,26,True,True,9.950704043630694e-17
channel,6,9,1024,27,True,True,9.950704043630694e-17
channel,6,9,1024,28,True,True,9.950704043630694e-17
channel,6,9,1024,29,True,True,9.950704043630694e-17
channel,6,10,64,0,True,True,0.0
channel,6,10,64,1,True,True,0.0
channel,6,10,64,2,True,True,0.0
channel,6,10,64,3,True,True,0.0
channel,6,10,64,4,True,True,0.0
channel,6,10,64,5,True,True,0.0
channel,6,10,64,6,True,True,0.0
channel,6,10,64,7,True,True,0.0
channel,6,10,64,8,True,True,0.0
channel,6,10,64,9,True,True,0.0
channel,6,10,64,10,True,True,0.0
channel,6,10,64,11,True,True,0.0
channel,6,10,64,12,True,True,0.0
channel,6,10,64,13,True,True,0.0
channel,6,10,64,14,True,True,0.0
channel,6,10,64,15,True,True,0.0
channel,6,10,64,16,True,True,0.0
channel,6,10,64,17,True,True,0.0
channel,6,10,64,18,True,True,0.0
channel,6,10,64,19,True,True,0.0
channel,6,10,64,20,True,True,0.0
channel,6,10,64,21,True,True,0.0
channel,6,10,64,22,True,True,0.0
channel,6,10,64,23,True,True,0.0
channel,6,10,64,24,True,True,0.0
channel,6,10,64,25,True,True,0.0
channel,6,10,64,26,True,True,0.0
channel,6,10,64,27,True,True,0.0
channel,6,10,64,28,True,True,0.0
channel,6,10,64,29,True,True,0.0
channel,6,10,256,0,True,True,0.0
channel,6,10,256,1,True,True,0.0
channel,6,10,256,2,True,True,0.0
channel,6,10,256,3,True,True,0.0
channel,6,10,256,4,True,True,0.0
channel,6,10,256,5,True,True,0.0
channel,6,10,256,6,True,True,0.0
channel,6,10,256,7,True,True,0.0
channel,6,10,256,8,True,True,0.0
channel,6,10,256,9,True,True,0.0
channel,6,10,256,10,True,True,0.0
channel,6,10,256,11,True,True,0.0
channel,6,10,256,12,True,True,0.0
channel,6,10,256,13,True,True,0.0
channel,6,10,256,14,True,True,0.0
channel,6,10,256,15,True,True,0.0
channel,6,10,256,16,True,True,0.0
channel,6,10,256,17,True,True,0.0
channel,6,10,256,18,True,True,0.0
channel,6,10,256,19,True,True,0.0
channel,6,10,256,20,True,True,0.0
channel,6,10,256,21,True,True,0.0
channel,6,10,256,22,True,True,0.0
channel,6,10,256,23,True,True,0.0
channel,6,10,256,24,True,True,0.0
channel,6,10,256,25,True,True,0.0
channel,6,10,256,26,True,True,0.0
channel,6,10,256,27,True,True,0.0
channel,6,10,256,28,True,True,0.0
channel,6,10,256,29,True,True,0.0
channel,6,10,1024,0,True,True,0.0
channel,6,10,1024,1,True,True,0.0
channel,6,10,1024,2,True,True,0.0
channel,6,10,1024,3,True,True,0.0
channel,6,10,1024,4,True,True,0.0
channel,6,10,1024,5,True,True,0.0
channel,6,10,1024,6,True,True,0.0
channel,6,10,1024,7,True,True,0.0
channel,6,10,1024,8,True,True,0.0
channel,6,10,1024,9,True,True,0.0
channel,6,10,1024,10,True,True,0.0
channel,6,10,1024,11,True,True,0.0
channel,6,10,1024,12,True,True,0.0
channel,6,10,1024,13,True,True,0.0
channel,6,10,1024,14,True,True,0.0
channel,6,10,1024,15,True,True,0.0
channel,6,10,1024,16,True,True,0.0
channel,6,10,1024,17,True,True,0.0
channel,6,10,1024,18,True,True,0.0
channel,6,10,1024,19,True,True,0.0
channel,6,10,1024,20,True,True,0.0
channel,6,10,1024,21,True,True,0.0
channel,6,10,1024,22,True,True,0.0
channel,6,10,1024,23,True,True,0.0
channel,6,10,1024,24,True,True,0.0
channel,6,10,1024,25,True,True,0.0
channel,6,10,1024,26,True,True,0.0
channel,6,10,1024,27,True,True,0.0
channel,6,10,1024,28,True,True,0.0
channel,6,10,1024,29,True,True,0.0
channel,6,11,64,0,True,True,0.0
channel,6,11,64,1,True,True,0.0
channel,6,11,64,2,True,True,0.0
channel,6,11,64,3,True,True,0.0
channel,6,11,64,4,True,True,0.0
channel,6,11,64,5,True,True,0.0
channel,6,11,64,6,True,True,0.0
channel,6,11,64,7,True,True,0.0
channel,6,11,64,8,True,True,0.0
channel,6,11,64,9,True,True,0.0
channel,6,11,64,10,True,True,0.0
channel,6,11,64,11,True,True,0.0
channel,6,11,64,12,True,True,0.0
channel,6,11,64,13,True,True,0.0
channel,6,11,64,14,True,True,0.0
channel,6,11,64,15,True,True,0.0
channel,6,11,64,16,True,True,0.0
channel,6,11,64,17,True,True,0.0
channel,6,11,64,18,True,True,0.0
channel,6,11,64,19,True,True,0.0
channel,6,11,64,20,True,True,0.0
channel,6,11,64,21,True,True,0.0
channel,6,11,64,22,True,True,0.0
channel,6,11,64,23,True,True,0.0
channel,6,11,64,24,True,True,0.0
channel,6,11,64,25,True,True,0.0
channel,6,11,64,26,True,True,0.0
channel,6,11,64,27,True,True,0.0
channel,6,11,64,28,True,True,0.0
channel,6,11,64,29,True,True,0.0
channel,6,11,256,0,True,True,0.0
channel,6,11,256,1,True,True,0.0
channel,6,11,256,2,True,True,0.0
channel,6,11,256,3,True,True,0.0
channel,6,11,256,4,True,True,0.0
channel,6,11,256,5,True,True,0.0
channel,6,11,256,6,True,True,0.0
channel,6,11,256,7,True,True,0.0
channel,6,11,256,8,True,True,0.0
channel,6,11,256,9,True,True,0.0
channel,6,11,256,10,True,True,0.0
channel,6,11,256,11,True,True,0.0
channel,6,11,256,12,True,True,0.0
channel,6,11,256,13,True,True,0.0
channel,6,11,256,14,True,True,0.0
channel,6,11,256,15,True,True,0.0
channel,6,11,256,16,True,True,0.0
channel,6,11,256,17,True,True,0.0
channel,6,11,256,18,True,True,0.0
channel,6,11,256,19,True,True,0.0
channel,6,11,256,20,True,True,0.0
channel,6,11,256,21,True,True,0.0
channel,6,11,256,22,True,True,0.0
channel,6,11,256,23,True,True,0.0
channel,6,11,256,24,True,True,0.0
channel,6,11,256,25,True,True,0.0
channel,6,11,256,26,True,True,0.0
channel,6,11,256,27,True,True,0.0
channel,6,11,256,28,True,True,0.0
channel,6,11,256,29,True,True,0.0
channel,6,11,1024,0,True,True,0.0
channel,6,11,1024,1,True,True,0.0
channel,6,11,1024,2,True,True,0.0
channel,6,11,1024,3,True,True,0.0
channel,6,11,1024,4,True,True,0.0
channel,6,11,1024,5,True,True,0.0
channel,6,11,1024,6,True,True,0.0
channel,6,11,1024,7,True,True,0.0
channel,6,11,1024,8,True,True,0.0
channel,6,11,1024,9,True,True,0.0
channel,6,11,1024,10,True,True,0.0
channel,6,11,1024,11,True,True,0.0
channel,6,11,1024,12,True,True,0.0
channel,6,11,1024,13,True,True,0.0
channel,6,11,1024,14,True,True,0.0
channel,6,11,1024,15,True,True,0.0
channel,6,11,1024,16,True,True,0.0
channel,6,11,1024,17,True,True,0.0
channel,6,11,1024,18,True,True,0.0
channel,6,11,1024,19,True,True,0.0
channel,6,11,1024,20,True,True,0.0
channel,6,11,1024,21,True,True,0.0
channel,6,11,1024,22,True,True,0.0
channel,6,11,1024,23,True,True,0.0
channel,6,11,1024,24,True,True,0.0
channel,6,11,1024,25,True,True,0.0
channel,6,11,1024,26,True,True,0.0
channel,6,11,1024,27,True,True,0.0
channel,6,11,1024,28,True,True,0.0
channel,6,11,1024,29,True,True,0.0
channel,6,12,64,0,True,True,0.0
channel,6,12,64,1,True,True,0.0
channel,6,12,64,2,True,True,0.0
channel,6,12,64,3,True,True,0.0
channel,6,12,64,4,True,True,0.0
channel,6,12,64,5,True,True,0.0
channel,6,12,64,6,True,True,0.0
channel,6,12,64,7,True,True,0.0
channel,6,12,64,8,True,True,0.0
channel,6,12,64,9,True,True,0.0
channel,6,12,64,10,True,True,0.0
channel,6,12,64,11,True,True,0.0
channel,6,12,64,12,True,True,0.0
channel,6,12,64,13,True,True,0.0
channel,6,12,64,14,True,True,0.0
channel,6,12,64,15,True,True,0.0
channel,6,12,64,16,True,True,0.0
channel,6,12,64,17,True,True,0.0
channel,6,12,64,18,True,True,0.0
channel,6,12,64,19,True,True,0.0
channel,6,12,64,20,True,True,0.0
channel,6,12,64,21,True,True,0.0
channel,6,12,64,22,True,True,0.0
channel,6,12,64,23,True,True,0.0
channel,6,12,64,24,True,True,0.0
channel,6,12,64,25,True,True,0.0
channel,6,12,64,26,True,True,0.0
channel,6,12,64,27,True,True,0.0
channel,6,12,64,28,True,True,0.0
channel,6,12,64,29,True,True,0.0
channel,6,12,256,0,True,True,0.0
channel,6,12,256,1,True,True,0.0
channel,6,12,256,2,True,True,0.0
channel,6,12,256,3,True,True,0.0
channel,6,12,256,4,True,True,0.0
channel,6,12,256,5,True,True,0.0
channel,6,12,256,6,True,True,0.0
channel,6,12,256,7,True,True,0.0
channel,6,12,256,8,True,True,0.0
channel,6,12,256,9,True,True,0.0
channel,6,12,256,10,True,True,0.0
channel,6,12,256,11,True,True,0.0
channel,6,12,256,12,True,True,0.0
channel,6,12,256,13,True,True,0.0
channel,6,12,256,14,True,True,0.0
channel,6,12,256,15,True,True,0.0
channel,6,12,256,16,True,True,0.0
channel,6,12,256,17,True,True,0.0
channel,6,12,256,18,True,True,0.0
channel,6,12,256,19,True,True,0.0
channel,6,12,256,20,True,True,0.0
channel,6,12,256,21,True,True,0.0
channel,6,12,256,22,True,True,0.0
channel,6,12,256,23,True,True,0.0
channel,6,12,256,24,True,True,0.0
channel,6,12,256,25,True,True,0.0
channel,6,12,256,26,True,True,0.0
channel,6,12,256,27,True,True,0.0
channel,6,12,256,28,True,True,0.0
channel,6,12,256,29,True,True,0.0
channel,6,12,1024,0,True,True,0.0
channel,6,12,1024,1,True,True,0.0
channel,6,12,1024,2,True,True,0.0
channel,6,12,1024,3,True,True,0.0
channel,6,12,1024,4,True,True,0.0
channel,6,12,1024,5,True,True,0.0
channel,6,12,1024,6,True,True,0.0
channel,6,12,1024,7,True,True,0.0
channel,6,12,1024,8,True,True,0.0
channel,6,12,1024,9,True,True,0.0
channel,6,12,1024,10,True,True,0.0
channel,6,12,1024,11,True,True,0.0
channel,6,12,1024,12,True,True,0.0
channel,6,12,1024,13,True,True,0.0
channel,6,12,1024,14,True,True,0.0
channel,6,12,1024,15,True,True,0.0
channel,6,12,1024,16,True,True,0.0
channel,6,12,1024,17,True,True,0.0
channel,6,12,1024,18,True,True,0.0
channel,6,12,1024,19,True,True,0.0
channel,6,12,1024,20,True,True,0.0
channel,6,12,1024,21,True,True,0.0
channel,6,12,1024,22,True,True,0.0
channel,6,12,1024,23,True,True,0.0
channel,6,12,1024,24,True,True,0.0
channel,6,12,1024,25,True,True,0.0
channel,6,12,1024,26,True,True,0.0
channel,6,12,1024,27,True,True,0.0
channel,6,12,1024,28,True,True,0.0
channel,6,12,1024,29,True,True,0.0
channel,6,13,64,0,True,True,0.0
channel,6,13,64,1,True,True,0.0
channel,6,13,64,2,True,True,0.0
channel,6,13,64,3,True,True,0.0
channel,6,13,64,4,True,True,0.0
channel,6,13,64,5,True,True,0.0
channel,6,13,64,6,True,True,0.0
channel,6,13,64,7,True,True,0.0
channel,6,13,64,8,True,True,0.0
channel,6,13,64,9,True,True,0.0
channel,6,13,64,10,True,True,0.0
channel,6,13,64,11,True,True,0.0
channel,6,13,64,12,True,True,0.0
channel,6,13,64,13,True,True,0.0
channel,6,13,64,14,True,True,0.0
channel,6,13,64,15,True,True,0.0
channel,6,13,64,16,True,True,0.0
channel,6,13,64,17,True,True,0.0
channel,6,13,64,18,True,True,0.0
channel,6,13,64,19,True,True,0.0
channel,6,13,64,20,True,True,0.0
channel,6,13,64,21,True,True,0.0
channel,6,13,64,22,True,True,0.0
channel,6,13,64,23,True,True,0.0
channel,6,13,64,24,True,True,0.0
channel,6,13,64,25,True,True,0.0
channel,6,13,64,26,True,True,0.0
channel,6,13,64,27,True,True,0.0
channel,6,13,64,28,True,True,0.0
channel,6,13,64,29,True,True,0.0
channel,6,13,256,0,True,True,0.0
channel,6,13,256,1,True,True,0.0
channel,6,13,256,2,True,True,0.0
channel,6,13,256,3,True,True,0.0
channel,6,13,256,4,True,True,0.0
channel,6,13,256,5,True,True,0.0
channel,6,13,256,6,True,True,0.0
channel,6,13,256,7,True,True,0.0
channel,6,13,256,8,True,True,0.0
channel,6,13,256,9,True,True,0.0
channel,6,13,256,10,True,True,0.0
channel,6,13,256,11,True,True,0.0
channel,6,13,256,12,True,True,0.0
channel,6,13,256,13,True,True,0.0
channel,6,13,256,14,True,True,0.0
channel,6,13,256,15,True,True,0.0
channel,6,13,256,16,True,True,0.0
channel,6,13,256,17,True,True,0.0
channel,6,13,256,18,True,True,0.0
channel,6,13,256,19,True,True,0.0
channel,6,13,256,20,True,True,0.0
channel,6,13,256,21,True,True,0.0
channel,6,13,256,22,True,True,0.0
channel,6,13,256,23,True,True,0.0
channel,6,13,256,24,True,True,0.0
channel,6,13,256,25,True,True,0.0
channel,6,13,256,26,True,True,0.0
channel,6,13,256,27,True,True,0.0
channel,6,13,256,28,True,True,0.0
channel,6,13,256,29,True,True,0.0
channel,6,13,1024,0,True,True,0.0
channel,6,13,1024,1,True,True,0.0
channel,6,13,1024,2,True,True,0.0
channel,6,13,1024,3,True,True,0.0
channel,6,13,1024,4,True,True,0.0
channel,6,13,1024,5,True,True,0.0
channel,6,13,1024,6,True,True,0.0
channel,6,13,1024,7,True,True,0.0
channel,6,13,1024,8,True,True,0.0
channel,6,13,1024,9,True,True,0.0
channel,6,13,1024,10,True,True,0.0
channel,6,13,1024,11,True,True,0.0
channel,6,13,1024,12,True,True,0.0
channel,6,13,1024,13,True,True,0.0
channel,6,13,1024,14,True,True,0.0
channel,6,13,1024,15,True,True,0.0
channel,6,13,1024,16,True,True,0.0
channel,6,13,1024,17,True,True,0.0
channel,6,13,1024,18,True,True,0.0
channel,6,13,1024,19,True,True,0.0
channel,6,13,1024,20,True,True,0.0
channel,6,13,1024,21,True,True,0.0
channel,6,13,1024,22,True,True,0.0
channel,6,13,1024,23,True,True,0.0
channel,6,13,1024,24,True,True,0.0
channel,6,13,1024,25,True,True,0.0
channel,6,13,1024,26,True,True,0.0
channel,6,13,1024,27,True,True,0.0
channel,6,13,1024,28,True,True,0.0
channel,6,13,1024,29,True,True,0.0
channel,6,14,64,0,True,True,0.0
channel,6,14,64,1,True,True,0.0
channel,6,14,64,2,True,True,0.0
channel,6,14,64,3,True,True,0.0
channel,6,14,64,4,True,True,0.0
channel,6,14,64,5,True,True,0.0
