task,size_label,n_vars,seed,algorithm,profile,shots,cost,optimum,feasible,runtime_s,evals,deadline_s,volatility,success_prob,gamma,beta,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
channel,6,6,23,qaoa_transfer,stressed,16,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,5.1232,0.0,0.33195344944438915,True,-2.331953449444389,modeled_qpu
channel,6,6,23,qaoa_transfer,optimistic,64,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,0.01314,0.0,0.0008513952853098207,False,-0.0008513952853098207,modeled_qpu
channel,6,6,23,qaoa_transfer,nominal,64,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,0.5282,0.0,0.034224276232925975,True,-2.034224276232926,modeled_qpu
channel,6,6,23,qaoa_transfer,stressed,64,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,5.1328,0.0,0.3325754733971269,True,-2.332575473397127,modeled_qpu
channel,6,6,23,qaoa_transfer,optimistic,256,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,0.01506,0.0,0.0009758000758573744,False,-0.0009758000758573744,modeled_qpu
channel,6,6,23,qaoa_transfer,nominal,256,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,0.5378000000000001,0.0,0.034846300185663745,True,-2.034846300185664,modeled_qpu
channel,6,6,23,qaoa_transfer,stressed,256,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,5.1712,0.0,0.33506356920807795,True,-2.335063569208078,modeled_qpu
channel,6,6,23,qaoa_transfer,optimistic,1024,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,0.022740000000000003,0.0,0.0014734192380475894,False,-0.0014734192380475894,modeled_qpu
channel,6,6,23,qaoa_transfer,nominal,1024,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,0.5762,0.0,0.03733439599661482,True,-2.037334395996615,modeled_qpu
channel,6,6,23,qaoa_transfer,stressed,1024,2.2875847316059312,2.2875847316059312,True,2.1499930880963802e-05,1,0.19258061213708288,0.06479416174351756,0.08913019486100127,3.665177284107002,1.2656995908155886,5.3248,0.0,0.34501595245188227,True,-2.3450159524518823,modeled_qpu
channel,6,6,24,qaoa_transfer,optimistic,16,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.012660000000000001,0.0,0.000774024508099721,False,-0.000774024508099721,modeled_qpu
channel,6,6,24,qaoa_transfer,nominal,16,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.5258,0.0,0.03214708423055555,True,-2.0321470842305556,modeled_qpu
channel,6,6,24,qaoa_transfer,stressed,16,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,5.1232,0.0,0.3132292543362157,True,-2.313229254336216,modeled_qpu
channel,6,6,24,qaoa_transfer,optimistic,64,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.01314,0.0,0.000803371408880753,False,-0.000803371408880753,modeled_qpu
channel,6,6,24,qaoa_transfer,nominal,64,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.5282,0.0,0.03229381873446071,True,-2.032293818734461,modeled_qpu
channel,6,6,24,qaoa_transfer,stressed,64,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,5.1328,0.0,0.3138161923518363,True,-2.3138161923518363,modeled_qpu
channel,6,6,24,qaoa_transfer,optimistic,256,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.01506,0.0,0.0009207590120048813,False,-0.0009207590120048813,modeled_qpu
channel,6,6,24,qaoa_transfer,nominal,256,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.5378000000000001,0.0,0.032880756750081355,True,-2.0328807567500813,modeled_qpu
channel,6,6,24,qaoa_transfer,stressed,256,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,5.1712,0.0,0.3161639444143189,True,-2.3161639444143187,modeled_qpu
channel,6,6,24,qaoa_transfer,optimistic,1024,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.022740000000000003,0.0,0.0013903094245013947,False,-0.0013903094245013947,modeled_qpu
channel,6,6,24,qaoa_transfer,nominal,1024,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,0.5762,0.0,0.035228508812563925,True,-2.035228508812564,modeled_qpu
channel,6,6,24,qaoa_transfer,stressed,1024,2.724683588651197,2.724683588651197,True,2.1166051737964153e-05,1,0.2965821600549718,0.061139376627150153,0.10371504276969908,3.665177284107002,1.2656995908155886,5.3248,0.0,0.3255549526642491,True,-2.325554952664249,modeled_qpu
channel,6,6,25,qaoa_transfer,optimistic,16,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.012660000000000001,0.0,0.0009632209715899143,False,-0.0009632209715899143,modeled_qpu
channel,6,6,25,qaoa_transfer,nominal,16,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.5258,0.0,0.040004864681040836,True,-2.0400048646810407,modeled_qpu
channel,6,6,25,qaoa_transfer,stressed,16,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,5.1232,0.0,0.38979254989332135,True,-2.3897925498933215,modeled_qpu
channel,6,6,25,qaoa_transfer,optimistic,64,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.01314,0.0,0.0009997411980009062,False,-0.0009997411980009062,modeled_qpu
channel,6,6,25,qaoa_transfer,nominal,64,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.5282,0.0,0.04018746581309579,True,-2.0401874658130956,modeled_qpu
channel,6,6,25,qaoa_transfer,stressed,64,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,5.1328,0.0,0.39052295442154117,True,-2.390522954421541,modeled_qpu
channel,6,6,25,qaoa_transfer,optimistic,256,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.01506,0.0,0.0011458221036448743,False,-0.0011458221036448743,modeled_qpu
channel,6,6,25,qaoa_transfer,nominal,256,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.5378000000000001,0.0,0.04091787034131564,True,-2.0409178703413158,modeled_qpu
channel,6,6,25,qaoa_transfer,stressed,256,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,5.1712,0.0,0.39344457253442056,True,-2.3934445725344204,modeled_qpu
channel,6,6,25,qaoa_transfer,optimistic,1024,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.022740000000000003,0.0,0.0017301457262207467,False,-0.0017301457262207467,modeled_qpu
channel,6,6,25,qaoa_transfer,nominal,1024,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,0.5762,0.0,0.043839488454195,True,-2.043839488454195,modeled_qpu
channel,6,6,25,qaoa_transfer,stressed,1024,3.513161712562085,3.513161712562085,True,2.4416949599981308e-05,1,0.33878750514949985,0.07608380502290002,0.11662238187434831,3.665177284107002,1.2656995908155886,5.3248,0.0,0.405131044985938,True,-2.405131044985938,modeled_qpu
channel,6,6,26,qaoa_transfer,optimistic,16,3.6113334685876857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.012660000000000001,0.3131786405245195,0.0005644144600235326,False,-0.313743054984543,modeled_qpu
channel,6,6,26,qaoa_transfer,nominal,16,3.6113334685876857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.5258,0.3131786405245195,0.02344147891630122,True,-2.3366201194408207,modeled_qpu
channel,6,6,26,qaoa_transfer,stressed,16,3.6113334685876857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,5.1232,0.3131786405245195,0.2284050680562845,True,-2.541583708580804,modeled_qpu
channel,6,6,26,qaoa_transfer,optimistic,64,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.01314,0.0,0.0005858140604035717,False,-0.0005858140604035717,modeled_qpu
channel,6,6,26,qaoa_transfer,nominal,64,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.5282,0.0,0.023548476918201413,True,-2.0235484769182013,modeled_qpu
channel,6,6,26,qaoa_transfer,stressed,64,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,5.1328,0.0,0.2288330600638853,True,-2.2288330600638853,modeled_qpu
channel,6,6,26,qaoa_transfer,optimistic,256,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.01506,0.0,0.0006714124619237284,False,-0.0006714124619237284,modeled_qpu
channel,6,6,26,qaoa_transfer,nominal,256,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.5378000000000001,0.0,0.0239764689258022,True,-2.0239764689258024,modeled_qpu
channel,6,6,26,qaoa_transfer,stressed,256,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,5.1712,0.0,0.23054502809428842,True,-2.2305450280942885,modeled_qpu
channel,6,6,26,qaoa_transfer,optimistic,1024,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.022740000000000003,0.0,0.0010138060680043549,False,-0.0010138060680043549,modeled_qpu
channel,6,6,26,qaoa_transfer,nominal,1024,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,0.5762,0.0,0.02568843695620533,True,-2.025688436956205,modeled_qpu
channel,6,6,26,qaoa_transfer,stressed,1024,2.511581232196857,2.511581232196857,True,2.095801755785942e-05,1,0.42442756771632917,0.04458250079174823,0.11560012761701906,3.665177284107002,1.2656995908155886,5.3248,0.0,0.23739290021590095,True,-2.2373929002159008,modeled_qpu
channel,6,6,27,qaoa_transfer,optimistic,16,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.012660000000000001,0.0,0.0006194997992241313,False,-0.0006194997992241313,modeled_qpu
channel,6,6,27,qaoa_transfer,nominal,16,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.5258,0.0,0.02572930445750776,True,-2.0257293044575078,modeled_qpu
channel,6,6,27,qaoa_transfer,stressed,16,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,5.1232,0.0,0.25069679078871004,True,-2.25069679078871,modeled_qpu
channel,6,6,27,qaoa_transfer,optimistic,64,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.01314,0.0,0.0006429879432705438,False,-0.0006429879432705438,modeled_qpu
channel,6,6,27,qaoa_transfer,nominal,64,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.5282,0.0,0.02584674517773982,True,-2.02584674517774,modeled_qpu
channel,6,6,27,qaoa_transfer,stressed,64,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,5.1328,0.0,0.2511665536696383,True,-2.251166553669638,modeled_qpu
channel,6,6,27,qaoa_transfer,optimistic,256,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.01506,0.0,0.000736940519456194,False,-0.000736940519456194,modeled_qpu
channel,6,6,27,qaoa_transfer,nominal,256,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.5378000000000001,0.0,0.026316508058668073,True,-2.026316508058668,modeled_qpu
channel,6,6,27,qaoa_transfer,stressed,256,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,5.1712,0.0,0.2530456051933513,True,-2.253045605193351,modeled_qpu
channel,6,6,27,qaoa_transfer,optimistic,1024,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.022740000000000003,0.0,0.0011127508241987952,False,-0.0011127508241987952,modeled_qpu
channel,6,6,27,qaoa_transfer,nominal,1024,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,0.5762,0.0,0.02819555958238108,True,-2.028195559582381,modeled_qpu
channel,6,6,27,qaoa_transfer,stressed,1024,2.1305622466023038,2.1305622466023038,True,2.0625069737434387e-05,1,0.32257807048731324,0.048933633430026165,0.13543220811155363,3.665177284107002,1.2656995908155886,5.3248,0.0,0.2605618112882033,True,-2.2605618112882033,modeled_qpu
channel,6,6,28,qaoa_transfer,optimistic,16,1.7479586675785281,1.7479586675785281,True,2.0583043806254864e-05,1,0.38989065232131975,0.025965760595908785,0.14124164660876448,3.665177284107002,1.2656995908155886,0.012660000000000001,0.0,0.00032872652914420523,False,-0.00032872652914420523,modeled_qpu
channel,6,6,28,qaoa_transfer,nominal,16,1.7479586675785281,1.7479586675785281,True,2.0583043806254864e-05,1,0.38989065232131975,0.025965760595908785,0.14124164660876448,3.665177284107002,1.2656995908155886,0.5258,0.0,0.01365279692132884,True,-2.013652796921329,modeled_qpu
channel,6,6,28,qaoa_transfer,stressed,16,1.7479586675785281,1.7479586675785281,True,2.0583043806254864e-05,1,0.38989065232131975,0.025965760595908785,0.14124164660876448,3.665177284107002,1.2656995908155886,5.1232,0.0,0.13302778468495988,True,-2.13302778468496,modeled_qpu
channel,6,6,28,qaoa_transfer,optimistic,64,1.7479586675785281,1.7479586675785281,True,2.0583043806254864e-05,1,0.38989065232131975,0.025965760595908785,0.14124164660876448,3.665177284107002,1.2656995908155886,0.01314,0.0,0.00034119009423024145,False,-0.00034119009423024145,modeled_qpu
channel,6,6,28,qaoa_transfer,nominal,64,1.7479586675785281,1.7479586675785281,True,2.0583043806254864e-05,1,0.38989065232131975,0.025965760595908785,0.14124164660876448,3.665177284107002,1.2656995908155886,0.5282,0.0,0.01371511474675902,True,-2.013715114746759,modeled_qpu
